Slot,Bus1,Bus2,Bus3,Bus4,Bus6,Bus7,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus27,Bus28,Bus29,Bus31,Bus32,Bus70,Bus74,Bus75,Bus114,Bus115,Bus117,Bus33,Bus34,Bus35,Bus36,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus62,Bus66,Bus67,Bus76,Bus77,Bus78,Bus79,Bus80,Bus97,Bus98,Bus118,Bus82,Bus83,Bus84,Bus85,Bus86,Bus88,Bus90,Bus92,Bus93,Bus94,Bus95,Bus96,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus112,LOAD
27,224.31995,87.96293333,171.5339,131.9651333,228.7118333,83.57096667,307.8909,206.7107833,149.5328333,61.5699,395.8538333,109.9639833,47.21668333,263.8887167,197.9269167,79.17906667,61.5699,44.0022,30.78491667,272.7140167,74.7871,105.5721,189.1430667,259.4968333,273.4598167,281.7465167,194.73655,35.17688333,96.74678333,87.96293333,22.32055,57.24565,32.01846667,30.0807,24.67878333,18.08573333,33.81906667,33.81906667,16.45255,14.62445,48.44351667,25.59283333,31.077,18.28056667,79.5205,15.5385,15.5385,16.45255,21.02265,103.2852333,57.5838,76.77843333,10.96831667,10.96831667,253.1858833,71.29418333,70.38021667,35.6471,25.59283333,62.15398333,55.75578333,64.89606667,35.6471,118.8237333,13.71038333,31.077,30.16293333,154.0047,57.0388,31.37135,68.44653333,59.89071667,136.8930667,222.4512333,185.3759667,34.22326667,85.55816667,119.7814333,108.3736167,105.5217167,62.74263333,14.25971667,65.59461667,108.3736167,88.41008333,122.63335,78.79206667,5.7039,22.81553333,111.2256167,71.29845,8559.001033
28,223.928675,87.8095,171.2347,131.73495,228.3129,83.4252,307.35385,206.350225,149.272,61.4625,395.16335,109.772175,47.134325,263.428425,197.581675,79.04095,61.4625,43.92545,30.731225,272.238325,74.65665,105.38795,188.81315,259.0442,272.982825,281.255075,194.396875,35.115525,96.578025,87.8095,22.243125,57.047075,31.9074,29.97635,24.593175,18.023,33.70175,33.70175,16.395475,14.573725,48.275475,25.50405,30.9692,18.21715,79.24465,15.4846,15.4846,16.395475,20.949725,102.92695,57.38405,76.5121,10.930275,10.930275,252.307625,71.046875,70.136075,35.52345,25.50405,61.938375,55.562375,64.67095,35.52345,118.41155,13.662825,30.9692,30.0583,153.40275,56.81585,31.248725,68.179,59.656625,136.358,221.58175,184.6514,34.0895,85.22375,119.31325,107.950025,105.109275,62.4974,14.203975,65.338225,107.950025,88.064525,122.154025,78.4841,5.6816,22.72635,110.790875,71.019775,8536.57995
29,223.5374,87.65606667,170.9355,131.5047667,227.9139667,83.27943333,306.8168,205.9896667,149.0111667,61.3551,394.4728667,109.5803667,47.05196667,262.9681333,197.2364333,78.90283333,61.3551,43.8487,30.67753333,271.7626333,74.5262,105.2038,188.4832333,258.5915667,272.5058333,280.7636333,194.0572,35.05416667,96.40926667,87.65606667,22.1657,56.8485,31.79633333,29.872,24.50756667,17.96026667,33.58443333,33.58443333,16.3384,14.523,48.10743333,25.41526667,30.8614,18.15373333,78.9688,15.4307,15.4307,16.3384,20.8768,102.5686667,57.1843,76.24576667,10.89223333,10.89223333,251.4293667,70.79956667,69.89193333,35.3998,25.41526667,61.72276667,55.36896667,64.44583333,35.3998,117.9993667,13.61526667,30.8614,29.95366667,152.8008,56.5929,31.1261,67.91146667,59.42253333,135.8229333,220.7122667,183.9268333,33.95573333,84.88933333,118.8450667,107.5264333,104.6968333,62.25216667,14.14823333,65.08183333,107.5264333,87.71896667,121.6747,78.17613333,5.6593,22.63716667,110.3561333,70.7411,8514.158867
30,223.146125,87.50263333,170.6363,131.2745833,227.5150333,83.13366667,306.27975,205.6291083,148.7503333,61.2477,393.7823833,109.3885583,46.96960833,262.5078417,196.8911917,78.76471667,61.2477,43.77195,30.62384167,271.2869417,74.39575,105.01965,188.1533167,258.1389333,272.0288417,280.2721917,193.717525,34.99280833,96.24050833,87.50263333,22.088275,56.649925,31.68526667,29.76765,24.42195833,17.89753333,33.46711667,33.46711667,16.281325,14.472275,47.93939167,25.32648333,30.7536,18.09031667,78.69295,15.3768,15.3768,16.281325,20.803875,102.2103833,56.98455,75.97943333,10.85419167,10.85419167,250.5511083,70.55225833,69.64779167,35.27615,25.32648333,61.50715833,55.17555833,64.22071667,35.27615,117.5871833,13.56770833,30.7536,29.84903333,152.19885,56.36995,31.003475,67.64393333,59.18844167,135.2878667,219.8427833,183.2022667,33.82196667,84.55491667,118.3768833,107.1028417,104.2843917,62.00693333,14.09249167,64.82544167,107.1028417,87.37340833,121.195375,77.86816667,5.637,22.54798333,109.9213917,70.462425,8491.737783
31,222.75485,87.3492,170.3371,131.0444,227.1161,82.9879,305.7427,205.26855,148.4895,61.1403,393.0919,109.19675,46.88725,262.04755,196.54595,78.6266,61.1403,43.6952,30.57015,270.81125,74.2653,104.8355,187.8234,257.6863,271.55185,279.78075,193.37785,34.93145,96.07175,87.3492,22.01085,56.45135,31.5742,29.6633,24.33635,17.8348,33.3498,33.3498,16.22425,14.42155,47.77135,25.2377,30.6458,18.0269,78.4171,15.3229,15.3229,16.22425,20.73095,101.8521,56.7848,75.7131,10.81615,10.81615,249.67285,70.30495,69.40365,35.1525,25.2377,61.29155,54.98215,63.9956,35.1525,117.175,13.52015,30.6458,29.7444,151.5969,56.147,30.88085,67.3764,58.95435,134.7528,218.9733,182.4777,33.6882,84.2205,117.9087,106.67925,103.87195,61.7617,14.03675,64.56905,106.67925,87.02785,120.71605,77.5602,5.6147,22.4588,109.48665,70.18375,8469.3167
32,222.363575,87.19576667,170.0379,130.8142167,226.7171667,82.84213333,305.20565,204.9079917,148.2286667,61.0329,392.4014167,109.0049417,46.80489167,261.5872583,196.2007083,78.48848333,61.0329,43.61845,30.51645833,270.3355583,74.13485,104.65135,187.4934833,257.2336667,271.0748583,279.2893083,193.038175,34.87009167,95.90299167,87.19576667,21.933425,56.252775,31.46313333,29.55895,24.25074167,17.77206667,33.23248333,33.23248333,16.167175,14.370825,47.60330833,25.14891667,30.538,17.96348333,78.14125,15.269,15.269,16.167175,20.658025,101.4938167,56.58505,75.44676667,10.77810833,10.77810833,248.7945917,70.05764167,69.15950833,35.02885,25.14891667,61.07594167,54.78874167,63.77048333,35.02885,116.7628167,13.47259167,30.538,29.63976667,150.99495,55.92405,30.758225,67.10886667,58.72025833,134.2177333,218.1038167,181.7531333,33.55443333,83.88608333,117.4405167,106.2556583,103.4595083,61.51646667,13.98100833,64.31265833,106.2556583,86.68229167,120.236725,77.25223333,5.5924,22.36961667,109.0519083,69.905075,8446.895617
33,221.9723,87.04233333,169.7387,130.5840333,226.3182333,82.69636667,304.6686,204.5474333,147.9678333,60.9255,391.7109333,108.8131333,46.72253333,261.1269667,195.8554667,78.35036667,60.9255,43.5417,30.46276667,269.8598667,74.0044,104.4672,187.1635667,256.7810333,270.5978667,278.7978667,192.6985,34.80873333,95.73423333,87.04233333,21.856,56.0542,31.35206667,29.4546,24.16513333,17.70933333,33.11516667,33.11516667,16.1101,14.3201,47.43526667,25.06013333,30.4302,17.90006667,77.8654,15.2151,15.2151,16.1101,20.5851,101.1355333,56.3853,75.18043333,10.74006667,10.74006667,247.9163333,69.81033333,68.91536667,34.9052,25.06013333,60.86033333,54.59533333,63.54536667,34.9052,116.3506333,13.42503333,30.4302,29.53513333,150.393,55.7011,30.6356,66.84133333,58.48616667,133.6826667,217.2343333,181.0285667,33.42066667,83.55166667,116.9723333,105.8320667,103.0470667,61.27123333,13.92526667,64.05626667,105.8320667,86.33673333,119.7574,76.94426667,5.5701,22.28043333,108.6171667,69.6264,8424.474533
34,221.581025,86.8889,169.4395,130.35385,225.9193,82.5506,304.13155,204.186875,147.707,60.8181,391.02045,108.621325,46.640175,260.666675,195.510225,78.21225,60.8181,43.46495,30.409075,269.384175,73.87395,104.28305,186.83365,256.3284,270.120875,278.306425,192.358825,34.747375,95.565475,86.8889,21.778575,55.855625,31.241,29.35025,24.079525,17.6466,32.99785,32.99785,16.053025,14.269375,47.267225,24.97135,30.3224,17.83665,77.58955,15.1612,15.1612,16.053025,20.512175,100.77725,56.18555,74.9141,10.702025,10.702025,247.038075,69.563025,68.671225,34.78155,24.97135,60.644725,54.401925,63.32025,34.78155,115.93845,13.377475,30.3224,29.4305,149.79105,55.47815,30.512975,66.5738,58.252075,133.1476,216.36485,180.304,33.2869,83.21725,116.50415,105.408475,102.634625,61.026,13.869525,63.799875,105.408475,85.991175,119.278075,76.6363,5.5478,22.19125,108.182425,69.347725,8402.05345
35,221.18975,86.73546667,169.1403,130.1236667,225.5203667,82.40483333,303.5945,203.8263167,147.4461667,60.7107,390.3299667,108.4295167,46.55781667,260.2063833,195.1649833,78.07413333,60.7107,43.3882,30.35538333,268.9084833,73.7435,104.0989,186.5037333,255.8757667,269.6438833,277.8149833,192.01915,34.68601667,95.39671667,86.73546667,21.70115,55.65705,31.12993333,29.2459,23.99391667,17.58386667,32.88053333,32.88053333,15.99595,14.21865,47.09918333,24.88256667,30.2146,17.77323333,77.3137,15.1073,15.1073,15.99595,20.43925,100.4189667,55.9858,74.64776667,10.66398333,10.66398333,246.1598167,69.31571667,68.42708333,34.6579,24.88256667,60.42911667,54.20851667,63.09513333,34.6579,115.5262667,13.32991667,30.2146,29.32586667,149.1891,55.2552,30.39035,66.30626667,58.01798333,132.6125333,215.4953667,179.5794333,33.15313333,82.88283333,116.0359667,104.9848833,102.2221833,60.78076667,13.81378333,63.54348333,104.9848833,85.64561667,118.79875,76.32833333,5.5255,22.10206667,107.7476833,69.06905,8379.632367
36,220.798475,86.58203333,168.8411,129.8934833,225.1214333,82.25906667,303.05745,203.4657583,147.1853333,60.6033,389.6394833,108.2377083,46.47545833,259.7460917,194.8197417,77.93601667,60.6033,43.31145,30.30169167,268.4327917,73.61305,103.91475,186.1738167,255.4231333,269.1668917,277.3235417,191.679475,34.62465833,95.22795833,86.58203333,21.623725,55.458475,31.01886667,29.14155,23.90830833,17.52113333,32.76321667,32.76321667,15.938875,14.167925,46.93114167,24.79378333,30.1068,17.70981667,77.03785,15.0534,15.0534,15.938875,20.366325,100.0606833,55.78605,74.38143333,10.62594167,10.62594167,245.2815583,69.06840833,68.18294167,34.53425,24.79378333,60.21350833,54.01510833,62.87001667,34.53425,115.1140833,13.28235833,30.1068,29.22123333,148.58715,55.03225,30.267725,66.03873333,57.78389167,132.0774667,214.6258833,178.8548667,33.01936667,82.54841667,115.5677833,104.5612917,101.8097417,60.53553333,13.75804167,63.28709167,104.5612917,85.30005833,118.319425,76.02036667,5.5032,22.01288333,107.3129417,68.790375,8357.211283
37,220.4072,86.4286,168.5419,129.6633,224.7225,82.1133,302.5204,203.1052,146.9245,60.4959,388.949,108.0459,46.3931,259.2858,194.4745,77.7979,60.4959,43.2347,30.248,267.9571,73.4826,103.7306,185.8439,254.9705,268.6899,276.8321,191.3398,34.5633,95.0592,86.4286,21.5463,55.2599,30.9078,29.0372,23.8227,17.4584,32.6459,32.6459,15.8818,14.1172,46.7631,24.705,29.999,17.6464,76.762,14.9995,14.9995,15.8818,20.2934,99.7024,55.5863,74.1151,10.5879,10.5879,244.4033,68.8211,67.9388,34.4106,24.705,59.9979,53.8217,62.6449,34.4106,114.7019,13.2348,29.999,29.1166,147.9852,54.8093,30.1451,65.7712,57.5498,131.5424,213.7564,178.1303,32.8856,82.214,115.0996,104.1377,101.3973,60.2903,13.7023,63.0307,104.1377,84.9545,117.8401,75.7124,5.4809,21.9237,106.8782,68.5117,8334.7902
38,220.2794417,86.3785,168.4442083,129.5881417,224.5922417,82.0657,302.34505,202.9874667,146.8393417,60.46084167,388.7235583,107.983275,46.36620833,259.1355083,194.361775,77.75280833,60.46084167,43.20963333,30.23046667,267.8017833,73.44000833,103.670475,185.736175,254.8227083,268.5341583,276.6716333,191.2288917,34.54326667,95.0041,86.3785,21.49906667,55.13875833,30.84004167,28.97355,23.770475,17.420125,32.57433333,32.57433333,15.84698333,14.08625,46.66058333,24.65084167,29.93323333,17.60771667,76.593725,14.96661667,14.96661667,15.84698333,20.24891667,99.48383333,55.46444167,73.952625,10.56468333,10.56468333,243.867525,68.67023333,67.78986667,34.33516667,24.65084167,59.866375,53.70370833,62.50756667,34.33516667,114.45045,13.20579167,29.93323333,29.052775,147.6216333,54.67465,30.07104167,65.60961667,57.40840833,131.219225,213.2312417,177.692675,32.80480833,82.01201667,114.816825,103.8818583,101.1481833,60.142175,13.66864167,62.87585,103.8818583,84.74578333,117.5505917,75.52639167,5.467433333,21.86984167,106.615625,68.343375,8323.514575
39,220.1516833,86.3284,168.3465167,129.5129833,224.4619833,82.0181,302.1697,202.8697333,146.7541833,60.42578333,388.4981167,107.92065,46.33931667,258.9852167,194.24905,77.70771667,60.42578333,43.18456667,30.21293333,267.6464667,73.39741667,103.61035,185.62845,254.6749167,268.3784167,276.5111667,191.1179833,34.52323333,94.949,86.3284,21.45183333,55.01761667,30.77228333,28.9099,23.71825,17.38185,32.50276667,32.50276667,15.81216667,14.0553,46.55806667,24.59668333,29.86746667,17.56903333,76.42545,14.93373333,14.93373333,15.81216667,20.20443333,99.26526667,55.34258333,73.79015,10.54146667,10.54146667,243.33175,68.51936667,67.64093333,34.25973333,24.59668333,59.73485,53.58571667,62.37023333,34.25973333,114.199,13.17678333,29.86746667,28.98895,147.2580667,54.54,29.99698333,65.44803333,57.26701667,130.89605,212.7060833,177.25505,32.72401667,81.81003333,114.53405,103.6260167,100.8990667,59.99405,13.63498333,62.721,103.6260167,84.53706667,117.2610833,75.34038333,5.453966667,21.81598333,106.35305,68.17505,8312.23895
40,220.023925,86.2783,168.248825,129.437825,224.331725,81.9705,301.99435,202.752,146.669025,60.390725,388.272675,107.858025,46.312425,258.834925,194.136325,77.662625,60.390725,43.1595,30.1954,267.49115,73.354825,103.550225,185.520725,254.527125,268.222675,276.3507,191.007075,34.5032,94.8939,86.2783,21.4046,54.896475,30.704525,28.84625,23.666025,17.343575,32.4312,32.4312,15.77735,14.02435,46.45555,24.542525,29.8017,17.53035,76.257175,14.90085,14.90085,15.77735,20.15995,99.0467,55.220725,73.627675,10.51825,10.51825,242.795975,68.3685,67.492,34.1843,24.542525,59.603325,53.467725,62.2329,34.1843,113.94755,13.147775,29.8017,28.925125,146.8945,54.40535,29.922925,65.28645,57.125625,130.572875,212.180925,176.817425,32.643225,81.60805,114.251275,103.370175,100.64995,59.845925,13.601325,62.56615,103.370175,84.32835,116.971575,75.154375,5.4405,21.762125,106.090475,68.006725,8300.963325
41,219.8961667,86.2282,168.1511333,129.3626667,224.2014667,81.9229,301.819,202.6342667,146.5838667,60.35566667,388.0472333,107.7954,46.28553333,258.6846333,194.0236,77.61753333,60.35566667,43.13443333,30.17786667,267.3358333,73.31223333,103.4901,185.413,254.3793333,268.0669333,276.1902333,190.8961667,34.48316667,94.8388,86.2282,21.35736667,54.77533333,30.63676667,28.7826,23.6138,17.3053,32.35963333,32.35963333,15.74253333,13.9934,46.35303333,24.48836667,29.73593333,17.49166667,76.0889,14.86796667,14.86796667,15.74253333,20.11546667,98.82813333,55.09886667,73.4652,10.49503333,10.49503333,242.2602,68.21763333,67.34306667,34.10886667,24.48836667,59.4718,53.34973333,62.09556667,34.10886667,113.6961,13.11876667,29.73593333,28.8613,146.5309333,54.2707,29.84886667,65.12486667,56.98423333,130.2497,211.6557667,176.3798,32.56243333,81.40606667,113.9685,103.1143333,100.4008333,59.6978,13.56766667,62.4113,103.1143333,84.11963333,116.6820667,74.96836667,5.427033333,21.70826667,105.8279,67.8384,8289.6877
42,219.7684083,86.1781,168.0534417,129.2875083,224.0712083,81.8753,301.64365,202.5165333,146.4987083,60.32060833,387.8217917,107.732775,46.25864167,258.5343417,193.910875,77.57244167,60.32060833,43.10936667,30.16033333,267.1805167,73.26964167,103.429975,185.305275,254.2315417,267.9111917,276.0297667,190.7852583,34.46313333,94.7837,86.1781,21.31013333,54.65419167,30.56900833,28.71895,23.561575,17.267025,32.28806667,32.28806667,15.70771667,13.96245,46.25051667,24.43420833,29.67016667,17.45298333,75.920625,14.83508333,14.83508333,15.70771667,20.07098333,98.60956667,54.97700833,73.302725,10.47181667,10.47181667,241.724425,68.06676667,67.19413333,34.03343333,24.43420833,59.340275,53.23174167,61.95823333,34.03343333,113.44465,13.08975833,29.67016667,28.797475,146.1673667,54.13605,29.77480833,64.96328333,56.84284167,129.926525,211.1306083,175.942175,32.48164167,81.20408333,113.685725,102.8584917,100.1517167,59.549675,13.53400833,62.25645,102.8584917,83.91091667,116.3925583,74.78235833,5.413566667,21.65440833,105.565325,67.670075,8278.412075
43,219.64065,86.128,167.95575,129.21235,223.94095,81.8277,301.4683,202.3988,146.41355,60.28555,387.59635,107.67015,46.23175,258.38405,193.79815,77.52735,60.28555,43.0843,30.1428,267.0252,73.22705,103.36985,185.19755,254.08375,267.75545,275.8693,190.67435,34.4431,94.7286,86.128,21.2629,54.53305,30.50125,28.6553,23.50935,17.22875,32.2165,32.2165,15.6729,13.9315,46.148,24.38005,29.6044,17.4143,75.75235,14.8022,14.8022,15.6729,20.0265,98.391,54.85515,73.14025,10.4486,10.4486,241.18865,67.9159,67.0452,33.958,24.38005,59.20875,53.11375,61.8209,33.958,113.1932,13.06075,29.6044,28.73365,145.8038,54.0014,29.70075,64.8017,56.70145,129.60335,210.60545,175.50455,32.40085,81.0021,113.40295,102.60265,99.9026,59.40155,13.50035,62.1016,102.60265,83.7022,116.10305,74.59635,5.4001,21.60055,105.30275,67.50175,8267.13645
44,219.5128917,86.0779,167.8580583,129.1371917,223.8106917,81.7801,301.29295,202.2810667,146.3283917,60.25049167,387.3709083,107.607525,46.20485833,258.2337583,193.685425,77.48225833,60.25049167,43.05923333,30.12526667,266.8698833,73.18445833,103.309725,185.089825,253.9359583,267.5997083,275.7088333,190.5634417,34.42306667,94.6735,86.0779,21.21566667,54.41190833,30.43349167,28.59165,23.457125,17.190475,32.14493333,32.14493333,15.63808333,13.90055,46.04548333,24.32589167,29.53863333,17.37561667,75.584075,14.76931667,14.76931667,15.63808333,19.98201667,98.17243333,54.73329167,72.977775,10.42538333,10.42538333,240.652875,67.76503333,66.89626667,33.88256667,24.32589167,59.077225,52.99575833,61.68356667,33.88256667,112.94175,13.03174167,29.53863333,28.669825,145.4402333,53.86675,29.62669167,64.64011667,56.56005833,129.280175,210.0802917,175.066925,32.32005833,80.80011667,113.120175,102.3468083,99.65348333,59.253425,13.46669167,61.94675,102.3468083,83.49348333,115.8135417,74.41034167,5.386633333,21.54669167,105.040175,67.333425,8255.860825
45,219.3851333,86.0278,167.7603667,129.0620333,223.6804333,81.7325,301.1176,202.1633333,146.2432333,60.21543333,387.1454667,107.5449,46.17796667,258.0834667,193.5727,77.43716667,60.21543333,43.03416667,30.10773333,266.7145667,73.14186667,103.2496,184.9821,253.7881667,267.4439667,275.5483667,190.4525333,34.40303333,94.6184,86.0278,21.16843333,54.29076667,30.36573333,28.528,23.4049,17.1522,32.07336667,32.07336667,15.60326667,13.8696,45.94296667,24.27173333,29.47286667,17.33693333,75.4158,14.73643333,14.73643333,15.60326667,19.93753333,97.95386667,54.61143333,72.8153,10.40216667,10.40216667,240.1171,67.61416667,66.74733333,33.80713333,24.27173333,58.9457,52.87776667,61.54623333,33.80713333,112.6903,13.00273333,29.47286667,28.606,145.0766667,53.7321,29.55263333,64.47853333,56.41866667,128.957,209.5551333,174.6293,32.23926667,80.59813333,112.8374,102.0909667,99.40436667,59.1053,13.43303333,61.7919,102.0909667,83.28476667,115.5240333,74.22433333,5.373166667,21.49283333,104.7776,67.1651,8244.5852
46,219.257375,85.9777,167.662675,128.986875,223.550175,81.6849,300.94225,202.0456,146.158075,60.180375,386.920025,107.482275,46.151075,257.933175,193.459975,77.392075,60.180375,43.0091,30.0902,266.55925,73.099275,103.189475,184.874375,253.640375,267.288225,275.3879,190.341625,34.383,94.5633,85.9777,21.1212,54.169625,30.297975,28.46435,23.352675,17.113925,32.0018,32.0018,15.56845,13.83865,45.84045,24.217575,29.4071,17.29825,75.247525,14.70355,14.70355,15.56845,19.89305,97.7353,54.489575,72.652825,10.37895,10.37895,239.581325,67.4633,66.5984,33.7317,24.217575,58.814175,52.759775,61.4089,33.7317,112.43885,12.973725,29.4071,28.542175,144.7131,53.59745,29.478575,64.31695,56.277275,128.633825,209.029975,174.191675,32.158475,80.39615,112.554625,101.835125,99.15525,58.957175,13.399375,61.63705,101.835125,83.07605,115.234525,74.038325,5.3597,21.438975,104.515025,66.996775,8233.309575
47,219.1296167,85.9276,167.5649833,128.9117167,223.4199167,81.6373,300.7669,201.9278667,146.0729167,60.14531667,386.6945833,107.41965,46.12418333,257.7828833,193.34725,77.34698333,60.14531667,42.98403333,30.07266667,266.4039333,73.05668333,103.12935,184.76665,253.4925833,267.1324833,275.2274333,190.2307167,34.36296667,94.5082,85.9276,21.07396667,54.04848333,30.23021667,28.4007,23.30045,17.07565,31.93023333,31.93023333,15.53363333,13.8077,45.73793333,24.16341667,29.34133333,17.25956667,75.07925,14.67066667,14.67066667,15.53363333,19.84856667,97.51673333,54.36771667,72.49035,10.35573333,10.35573333,239.04555,67.31243333,66.44946667,33.65626667,24.16341667,58.68265,52.64178333,61.27156667,33.65626667,112.1874,12.94471667,29.34133333,28.47835,144.3495333,53.4628,29.40451667,64.15536667,56.13588333,128.31065,208.5048167,173.75405,32.07768333,80.19416667,112.27185,101.5792833,98.90613333,58.80905,13.36571667,61.4822,101.5792833,82.86733333,114.9450167,73.85231667,5.346233333,21.38511667,104.25245,66.82845,8222.03395
