,BR_ID,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
195,br195,bus2039,bus2086,0.00845,0.03725,0.01734,187,0,0,0,0,1,0,0,-53.02,8.58,53.26,-9.19,0,0,0,0
196,br196,bus5285,bus2039,0.00569,0.03334,0.01665,251,0,0,0,0,1,0,0,22.86,-6.68,-22.83,5.23,0,0,0,0
197,br197,bus2039,bus5455,0.00371,0.02173,0.01085,251,0,0,0,0,1,0,0,70.29,-15.39,-70.09,15.46,0,0,0,0
198,br198,bus2040,bus2114,0.02335,0.09932,0.04967,187,0,0,0,0,1,0,0,-31.11,1.3,31.33,-5.4,0,0,0,0
199,br199,bus2121,bus2040,0.00894,0.03938,0.01833,187,0,0,0,0,1,0,0,-27.75,2.15,27.82,-3.7,0,0,0,0
200,br200,bus2042,bus2041,0.00216,0.07846,0,95,0,0,1,0,1,0,0,59.7,-11.46,-59.62,14.25,0,0,0,0
201,br201,bus2041,bus2058,0.0136,0.05786,0.02893,187,0,0,0,0,1,0,0,-13.06,0.99,13.08,-3.95,0,0,0,0
202,br202,bus2065,bus2044,0.01021,0.04497,0.02093,187,0,0,0,0,1,0,0,-4.89,15.79,4.92,-17.82,0,0,0,0
203,br203,bus2044,bus2102,0.01465,0.06453,0.03004,187,0,0,0,0,1,0,0,-32.32,10.05,32.49,-12.39,0,0,0,0
204,br204,bus2063,bus2046,0.00363,0.02051,0.01103,251,0,0,0,0,1,0,0,54.56,-2.53,-54.45,2.01,0,0,0,0
205,br205,bus2092,bus2047,0.00376,0.02203,0.011,251,0,0,0,0,1,0,0,-144.89,15.23,145.68,-11.72,0,0,0,0
206,br206,bus2079,bus2048,0.02944,0.12973,0.06039,187,0,0,0,0,1,0,0,-39.04,5.64,39.49,-9.97,0,0,0,0
207,br207,bus2049,bus2061,0.00912,0.05349,0.02671,251,0,0,0,0,1,0,0,-116.35,15.62,117.57,-11.25,0,0,0,0
208,br208,bus2090,bus2050,0.02377,0.10475,0.04876,187,0,0,0,0,1,0,0,36.64,-2.09,-36.33,-1.37,0,0,0,0
209,br209,bus2050,bus5268,0.01273,0.05412,0.02707,187,0,0,0,0,1,0,0,32.67,0.33,-32.53,-2.41,0,0,0,0
210,br210,bus2080,bus2051,0.00691,0.03904,0.021,251,0,0,0,0,1,0,0,-140.26,41.03,141.76,-34.64,0,0,0,0
211,br211,bus2051,bus2112,0.00873,0.04934,0.02654,310,0,0,0,0,1,0,0,-159.61,29.58,161.96,-18.87,0,0,0,0
212,br212,bus5285,bus2053,0.00757,0.0428,0.02302,251,0,0,0,0,1,0,0,-33.02,3.8,33.1,-5.57,0,0,0,0
213,br213,bus2053,bus5362,0.01118,0.06552,0.03272,251,0,0,0,0,1,0,0,-62.23,-2.68,62.68,2.02,0,0,0,0
214,br214,bus2055,bus2054,0.00016,0.00742,0,1095,0,0,1,0,1,0,0,-194.13,-0.44,194.19,3.26,0,0,0,0
215,br215,bus2055,bus2054,0.00016,0.00742,0,1095,0,0,1,0,1,0,0,-194.13,-0.44,194.19,3.26,0,0,0,0
216,br216,bus2056,bus2054,0.00069,0.06323,0,227,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
217,br217,bus2057,bus2054,0.00025,0.01321,0,1001,0,0,1,0,1,0,0,573.57,-47.07,-572.73,91.71,0,0,0,0
218,br218,bus2127,bus2054,0.033,0.043,2.3,2020,0,0,0,0,1,0,0,306.06,-226.36,-274.31,28.86,0,0,0,0
219,br219,bus2054,bus5236,0.0008,0.00971,0.64507,2020,0,0,0,0,1,0,0,458.65,-127.08,-456.89,83.83,0,0,0,0
220,br220,bus2059,bus2058,0.00537,0.10085,0,99,0,0,1,0,1,0,0,60,-11.52,-59.81,15.15,0,0,0,0
221,br221,bus2123,bus2058,0.00524,0.0231,0.01075,187,0,0,0,0,1,0,0,17.56,-3.7,-17.55,2.63,0,0,0,0
222,br222,bus2060,bus2064,0.00608,0.03562,0.01779,251,0,0,0,0,1,0,0,-82.16,-1.63,82.57,2.26,0,0,0,0
223,br223,bus5136,bus2060,0.00421,0.02468,0.01232,251,0,0,0,0,1,0,0,-78.1,-0.25,78.36,0.55,0,0,0,0
224,br224,bus2062,bus2061,0.0016,0.04103,0,223,0,0,1,0,1,0,0,101.55,-4.84,-101.39,8.92,0,0,0,0
225,br225,bus2092,bus2063,0.00409,0.02397,0.01197,251,0,0,0,0,1,0,0,120.78,-22.06,-120.17,24.42,0,0,0,0
226,br226,bus2126,bus2065,0.00712,0.04025,0.02165,251,0,0,0,0,1,0,0,-66.13,-21.47,66.46,21.15,0,0,0,0
227,br227,bus2073,bus2066,0.01087,0.06371,0.03181,251,0,0,0,0,1,0,0,69.63,-10.24,-69.11,10,0,0,0,0
228,br228,bus2068,bus2067,0.00995,0.05832,0.02912,251,0,0,0,0,1,0,0,60.62,0.64,-60.25,-1.38,0,0,0,0
229,br229,bus2068,bus2088,0.00135,0.00792,0.00396,251,0,0,0,0,1,0,0,-66.38,-2.28,66.44,2.23,0,0,0,0
230,br230,bus2069,bus2072,0.00557,0.03267,0.01631,251,0,0,0,0,1,0,0,-97.88,33.54,98.45,-31.84,0,0,0,0
231,br231,bus2069,bus5074,0.0102,0.04493,0.02092,187,0,0,0,0,1,0,0,29.06,48.16,-28.74,-48.87,0,0,0,0
232,br232,bus2071,bus2070,0.00129,0.05708,0,249,0,0,1,0,1,0,0,112.5,-0.82,-112.34,8.04,0,0,0,0
233,br233,bus2088,bus2070,0.00235,0.01376,0.00687,251,0,0,0,0,1,0,0,-15.81,-4.94,15.81,4.29,0,0,0,0
234,br234,bus2070,bus5237,0.00727,0.03095,0.01548,245,0,0,0,0,1,0,0,96.52,-12.33,-95.84,13.7,0,0,0,0
235,br235,bus2072,bus2102,0.0084,0.04925,0.0246,251,0,0,0,0,1,0,0,-108.16,29.09,109.19,-25.58,0,0,0,0
236,br236,bus2074,bus2073,0.00225,0.04467,0,144,0,0,1,0,1,0,0,73.48,-24.24,-73.34,26.89,0,0,0,0
237,br237,bus2076,bus2073,0.00347,0.07389,0,64,0,0,1,0,1,0,0,22.5,6.39,-22.48,-6,0,0,0,0
238,br238,bus2087,bus2073,0.01908,0.08409,0.03914,187,0,0,0,0,1,0,0,-47.48,12.05,47.93,-14.1,0,0,0,0
239,br239,bus2073,bus3079,0.01377,0.08073,0.04031,251,0,0,0,0,1,0,0,-21.73,3.45,21.8,-7.21,0,0,0,0
240,br240,bus2075,bus2074,0.01303,0.29308,0,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
241,br241,bus3115,bus2074,0.0052,0.02972,0.00447,221,0,0,0,0,1,0,0,73.79,-22.93,-73.48,24.24,0,0,0,0
242,br242,bus2078,bus2077,0.002,0.07139,0,189,0,0,1,0,1,0,0,84.38,3.09,-84.24,1.81,0,0,0,0
243,br243,bus2077,bus2110,0.00218,0.01278,0.00638,310,0,0,0,0,1,0,0,145.13,-40.42,-144.65,42.55,0,0,0,0
244,br244,bus2077,bus2133,0.00307,0.01798,0.00898,251,0,0,0,0,1,0,0,-60.89,38.61,61.04,-38.63,0,0,0,0
245,br245,bus2086,bus2080,0.01338,0.05896,0.02745,187,0,0,0,0,1,0,0,-55.46,8.56,55.89,-9.37,0,0,0,0
246,br246,bus2133,bus2080,0.01236,0.07244,0.03618,251,0,0,0,0,1,0,0,-66.72,37.02,67.44,-36.46,0,0,0,0
247,br247,bus2081,bus2129,0.01257,0.05349,0.02675,187,0,0,0,0,1,0,0,34.63,7.15,-34.47,-9.13,0,0,0,0
248,br248,bus2083,bus2082,0.00401,0.14309,0,91,0,0,1,0,1,0,0,19.94,10.18,-19.92,-9.49,0,0,0,0
249,br249,bus2084,bus2082,0.00414,0.18022,0,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
250,br250,bus2085,bus2082,0.00156,0.07238,0,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
251,br251,bus2089,bus2088,0.00259,0.12398,0,84,0,0,1,0,1,0,0,50.7,0.48,-50.63,2.71,0,0,0,0
252,br252,bus2090,bus2121,0.01763,0.075,0.03751,187,0,0,0,0,1,0,0,-25.3,-0.49,25.42,-2.81,0,0,0,0
253,br253,bus2094,bus2093,0.0017,0.10337,0,88,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
254,br254,bus2095,bus2093,0.00149,0.05101,0,164,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
255,br255,bus2097,bus2096,0.00012,0.00729,0,836,0,0,1,0,1,0,0,139.4,-11.87,-139.38,13.25,0,0,0,0
256,br256,bus2099,bus2096,0.0003,0.03477,0,237,0,0,1,0,1,0,0,7.5,-0.05,-7.5,0.07,0,0,0,0
257,br257,bus2100,bus2096,0.00075,0.04235,0,386,0,0,1,0,1,0,0,112.5,0.58,-112.41,4.57,0,0,0,0
258,br258,bus2098,bus2097,0.00183,0.13303,0,146,0,0,1,0,1,0,0,-43.01,6.7,43.04,-4.3,0,0,0,0
259,br259,bus2097,bus3096,0.00546,0.05679,0.19351,750,0,0,0,0,1,0,0,-182.45,16.17,184.23,-17.71,0,0,0,0
260,br260,bus2102,bus2101,0.00013,0.00916,0,1072,0,0,1,0,1,0,0,-281.54,8.14,281.64,-1.02,0,0,0,0
261,br261,bus2103,bus2101,0.00019,0.01252,0,542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
262,br262,bus2104,bus2101,0.00022,0.0164,0,542,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
263,br263,bus2105,bus2101,0.00055,0.02588,0,544,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
264,br264,bus2101,bus5083,0.00059,0.00721,0.47876,2020,0,0,0,0,1,0,0,248.72,-21.76,-248.36,-22.69,0,0,0,0
265,br265,bus2102,bus2107,0.00156,0.01139,0.00646,310,0,0,0,0,1,0,0,139.86,29.83,-139.55,-28.2,0,0,0,0
266,br266,bus2124,bus2106,0.00485,0.02842,0.01419,251,0,0,0,0,1,0,0,-63.38,5.99,63.58,-6.2,0,0,0,0
267,br267,bus2106,bus2129,0.00424,0.01803,0.00902,187,0,0,0,0,1,0,0,-11.24,-14.64,11.25,13.82,0,0,0,0
268,br268,bus2107,bus2125,0.0109,0.06393,0.03192,251,0,0,0,0,1,0,0,65.4,7.19,-64.93,-7.63,0,0,0,0
269,br269,bus2130,bus2108,0.00945,0.04022,0.02012,187,0,0,0,0,1,0,0,58.2,-9.89,-57.87,9.27,0,0,0,0
270,br270,bus5472,bus2108,0.01619,0.07138,0.03323,187,0,0,0,0,1,0,0,-55.21,8.84,55.72,-9.88,0,0,0,0
271,br271,bus2111,bus5187,0.01319,0.05811,0.02705,187,0,0,0,0,1,0,0,36.11,-12.18,-35.92,10.33,0,0,0,0
272,br272,bus2111,bus5472,0.02196,0.09676,0.04504,187,0,0,0,0,1,0,0,-50.06,8.23,50.64,-10.13,0,0,0,0
273,br273,bus2114,bus2113,0.00013,0.00965,0,924,0,0,1,0,1,0,0,-238.91,-19.31,238.98,24.73,0,0,0,0
274,br274,bus2115,bus2113,0.00077,0.03843,0,410,0,0,1,0,1,0,0,184.2,-20.5,-183.94,33.57,0,0,0,0
275,br275,bus2116,bus2113,0.00027,0.02003,0,402,0,0,1,0,1,0,0,184.2,-20.5,-184.11,27.25,0,0,0,0
276,br276,bus2117,bus2113,0.00043,0.0445,0,404,0,0,1,0,1,0,0,184.2,-20.5,-184.06,35.72,0,0,0,0
277,br277,bus2118,bus2113,0.00064,0.04928,0,391,0,0,1,0,1,0,0,184.2,-20.5,-183.98,37.4,0,0,0,0
278,br278,bus2119,bus2113,0.00034,0.02438,0,389,0,0,1,0,1,0,0,184.2,-20.5,-184.09,28.73,0,0,0,0
279,br279,bus2120,bus2113,0.0007,0.04736,0,392,0,0,1,0,1,0,0,184.2,-2.92,-183.97,18.67,0,0,0,0
280,br280,bus5049,bus2113,0.00053,0.01087,0.75821,2768,0,0,0,0,1,0,0,-613.3,-59.07,615.27,22.16,0,0,0,0
281,br281,bus2113,bus8126,0.00058,0.01198,0.83533,2768,0,0,0,0,1,0,0,-424.23,-164.69,425.33,100.01,0,0,0,0
282,br282,bus5450,bus2124,0.00519,0.02933,0.01578,251,0,0,0,0,1,0,0,-41.99,11.05,42.09,-12.02,0,0,0,0
283,br283,bus2125,bus5078,0.00981,0.04323,0.02012,187,0,0,0,0,1,0,0,-14.75,11.9,14.78,-13.71,0,0,0,0
284,br284,bus2125,bus5215,0.00341,0.01999,0.00998,251,0,0,0,0,1,0,0,75.62,-5.42,-75.42,5.6,0,0,0,0
285,br285,bus2126,bus5220,0.0038,0.02226,0.01112,251,0,0,0,0,1,0,0,51.89,17.44,-51.78,-17.9,0,0,0,0
286,br286,bus2128,bus2127,0.00066,0.06242,0,308,0,0,1,0,1,0,0,44.45,-16.3,-44.44,17.61,0,0,0,0
287,br287,bus2127,bus5164,0.01,0.1,3,2768,0,0,0,0,1,0,0,506.76,-49.2,-481.84,-14.68,0,0,0,0
288,br288,bus2129,bus5141,0.00446,0.02617,0.01307,251,0,0,0,0,1,0,0,55.25,-20.79,-55.1,20.42,0,0,0,0
289,br289,bus2131,bus2130,0.00178,0.07699,0,214,0,0,1,0,1,0,0,58.26,-7.21,-58.2,9.89,0,0,0,0
290,br290,bus2132,bus2131,0.00583,0.25242,0,24,0,0,1,0,1,0,0,-11.94,6.84,11.95,-6.37,0,0,0,0
291,br291,bus3021,bus2131,0.02143,0.09374,0.01428,149,0,0,0,0,1,0,0,71.32,-10.15,-70.21,13.59,0,0,0,0
292,br292,bus3002,bus3001,0.00103,0.06934,0,171,0,0,1,0,1,0,0,-62.48,-14.86,62.52,17.76,0,0,0,0
293,br293,bus3002,bus3001,0.00103,0.06934,0,171,0,0,1,0,1,0,0,-62.48,-14.86,62.52,17.76,0,0,0,0
294,br294,bus3001,bus6177,0.00653,0.06378,0.12272,548,0,0,0,0,1,0,0,-109.66,-15.68,110.45,10.77,0,0,0,0
295,br295,bus6285,bus3001,0.00639,0.04566,0.08324,443,0,0,0,0,1,0,0,15.41,11.58,-15.38,-19.83,0,0,0,0
296,br296,bus3002,bus3107,0.01283,0.07327,0.01101,98,0,0,0,0,1,0,0,12.09,-2.26,-12.07,1.29,0,0,0,0
297,br297,bus3004,bus3003,0.00324,0.10104,0,51,0,0,1,0,1,0,0,28.13,-5.4,-28.1,6.21,0,0,0,0
298,br298,bus3003,bus3103,0.01071,0.04441,0.00754,149,0,0,0,0,1,0,0,97.46,-5.42,-96.47,8.77,0,0,0,0
299,br299,bus3141,bus3003,0.00248,0.01085,0.00165,149,0,0,0,0,1,0,0,69.48,1.13,-69.36,-0.79,0,0,0,0
300,br300,bus3005,bus3052,0.07286,0.17811,0.02332,98,0,0,0,0,1,0,0,6.25,3.66,-6.21,-5.9,0,0,0,0
301,br301,bus3126,bus3005,0.0221,0.13272,0.01801,98,0,0,0,0,1,0,0,13.64,4.15,-13.59,-5.74,0,0,0,0
302,br302,bus3006,bus3049,0.01784,0.0795,0.01166,149,0,0,0,0,1,0,0,66.16,-14.15,-65.34,16.61,0,0,0,0
303,br303,bus3145,bus3006,0.01721,0.07139,0.01211,149,0,0,0,0,1,0,0,74.46,-9.31,-73.5,12.07,0,0,0,0
304,br304,bus3007,bus3013,0.0282,0.12334,0.01878,149,0,0,0,0,1,0,0,53.19,-14.07,-52.36,15.75,0,0,0,0
305,br305,bus3007,bus3137,0.00869,0.03873,0.00568,149,0,0,0,0,1,0,0,-51.06,-0.97,51.28,1.37,0,0,0,0
306,br306,bus3007,bus3145,0.01571,0.08971,0.01348,98,0,0,0,0,1,0,0,-17.09,10.8,17.16,-11.8,0,0,0,0
307,br307,bus3008,bus3036,0.03575,0.14831,0.02517,149,0,0,0,0,1,0,0,51.83,-12.73,-50.81,14.51,0,0,0,0
308,br308,bus3140,bus3008,0.0278,0.12389,0.01817,250,0,0,0,0,1,0,0,94.89,-14.43,-92.3,24.19,0,0,0,0
309,br309,bus3143,bus3008,0.04389,0.1073,0.01405,98,0,0,0,0,1,0,0,-20.35,16.44,20.66,-17.07,0,0,0,0
310,br310,bus3009,bus3024,0.0285,0.17117,0.02323,98,0,0,0,0,1,0,0,-0.74,-3.76,0.74,1.38,0,0,0,0
311,br311,bus3146,bus3009,0.03539,0.14683,0.02492,149,0,0,0,0,1,0,0,-49.86,16.59,50.82,-15.16,0,0,0,0
312,br312,bus3010,bus3076,0.02704,0.16239,0.02204,98,0,0,0,0,1,0,0,-14.42,1.36,14.48,-3.2,0,0,0,0
313,br313,bus3093,bus3010,0.02325,0.1396,0.01894,98,0,0,0,0,1,0,0,-9.72,0.93,9.75,-2.68,0,0,0,0
314,br314,bus3011,bus3012,0.01814,0.1036,0.01557,98,0,0,0,0,1,0,0,-6.93,-0.84,6.94,-0.7,0,0,0,0
315,br315,bus3011,bus3124,0.02409,0.1376,0.02068,98,0,0,0,0,1,0,0,-20.2,-6.85,20.31,5.33,0,0,0,0
316,br316,bus3012,bus6226,0.01815,0.10369,0.01558,98,0,0,0,0,1,0,0,-7.51,0.54,7.52,-2.06,0,0,0,0
317,br317,bus3013,bus3077,0.00833,0.05,0.00679,98,0,0,0,0,1,0,0,-12.19,33.03,12.3,-33.11,0,0,0,0
318,br318,bus3014,bus3124,0.04522,0.19779,0.03012,149,0,0,0,0,1,0,0,55.72,-14.09,-54.29,17.25,0,0,0,0
319,br319,bus6212,bus3014,0.01229,0.05481,0.00804,149,0,0,0,0,1,0,0,78.45,-5.43,-77.72,7.86,0,0,0,0
320,br320,bus3015,bus3121,0.00527,0.03162,0.00429,98,0,0,0,0,1,0,0,-33.07,-1.03,33.13,0.93,0,0,0,0
321,br321,bus3015,bus3127,0.01148,0.0656,0.00986,98,0,0,0,0,1,0,0,-14.86,-3.47,14.88,2.6,0,0,0,0
322,br322,bus3015,bus3128,0.00752,0.04513,0.00612,98,0,0,0,0,1,0,0,42.57,2.97,-42.43,-2.79,0,0,0,0
323,br323,bus3017,bus3016,0.00189,0.07277,0,200,0,0,1,0,1,0,0,127.13,3.68,-126.83,7.86,0,0,0,0
324,br324,bus3016,bus3083,0.00919,0.05252,0.00789,221,0,0,0,0,1,0,0,74.21,-15.92,-73.69,18.08,0,0,0,0
325,br325,bus3016,bus3103,0.00883,0.03662,0.00621,149,0,0,0,0,1,0,0,-56.83,20.6,57.15,-19.91,0,0,0,0
326,br326,bus3016,bus3131,0.03765,0.09203,0.01205,98,0,0,0,0,1,0,0,-0.1,-9.8,0.13,8.64,0,0,0,0
327,br327,bus3139,bus3016,0.02927,0.12143,0.02061,221,0,0,0,0,1,0,0,-106.1,14.99,109.55,-2.73,0,0,0,0
328,br328,bus3019,bus3018,0.00052,0.03897,0,142.2,0,0,1,0,1,0,0,-75.83,-5.6,75.86,7.77,0,0,0,0
329,br329,bus3019,bus3018,0.00053,0.03897,0,142.2,0,0,1,0,1,0,0,-75.83,-5.58,75.86,7.75,0,0,0,0
330,br330,bus3020,bus3018,0.00133,0.06779,0,200,0,0,1,0,1,0,0,112.5,12.59,-112.34,-4.4,0,0,0,0
331,br331,bus3018,bus3050,0.01395,0.13638,0.2624,548,0,0,0,0,1,0,0,65.82,-10.75,-65.24,-10.8,0,0,0,0
332,br332,bus3018,bus3058,0.0091,0.0889,0.17104,548,0,0,0,0,1,0,0,-105.2,-0.36,106.17,-8.17,0,0,0,0
333,br333,bus3024,bus3019,0.01378,0.07869,0.01182,98,0,0,0,0,1,0,0,-10.87,-4.26,10.89,3.13,0,0,0,0
334,br334,bus3114,bus3019,0.01054,0.07345,0.01201,221,0,0,0,0,1,0,0,-92.3,-4.1,93.19,9.07,0,0,0,0
335,br335,bus3114,bus3019,0.01054,0.07345,0.01201,221,0,0,0,0,1,0,0,-92.3,-4.1,93.19,9.07,0,0,0,0
336,br336,bus3049,bus3021,0.01086,0.07565,0.01237,221,0,0,0,0,1,0,0,129.94,-11.24,-128.09,22.85,0,0,0,0
337,br337,bus5397,bus3021,0.02082,0.09277,0.0136,149,0,0,0,0,1,0,0,-54.17,14.84,54.83,-13.26,0,0,0,0
338,br338,bus3033,bus3022,0.06611,0.16158,0.02116,98,0,0,0,0,1,0,0,31.23,-5.95,-30.58,5.42,0,0,0,0
339,br339,bus3085,bus3022,0.01233,0.07039,0.01058,98,0,0,0,0,1,0,0,-5.97,11.46,5.99,-12.39,0,0,0,0
340,br340,bus3049,bus3023,0.01656,0.0738,0.01082,149,0,0,0,0,1,0,0,-75.18,-8.37,76.12,11.48,0,0,0,0
341,br341,bus3023,bus3067,0.09726,0.23774,0.03113,98,0,0,0,0,1,0,0,-46.52,18.36,48.92,-15.76,0,0,0,0
342,br342,bus3023,bus3115,0.03509,0.21073,0.0286,98,0,0,0,0,1,0,0,-40.01,15.45,40.65,-14.55,0,0,0,0
343,br343,bus3035,bus3025,0.05582,0.13643,0.01786,98,0,0,0,0,1,0,0,10.32,-3.17,-10.26,1.55,0,0,0,0
344,br344,bus3025,bus3036,0.0401,0.16637,0.02823,149,0,0,0,0,1,0,0,-36.04,8.88,36.61,-9.3,0,0,0,0
345,br345,bus3025,bus3101,0.02809,0.12288,0.01871,149,0,0,0,0,1,0,0,32.62,-14.31,-32.27,13.99,0,0,0,0
346,br346,bus3027,bus3026,0.00258,0.11301,0,250,0,0,1,0,1,0,0,-9.5,-6.09,9.5,6.23,0,0,0,0
347,br347,bus3028,bus3026,0.00048,0.03228,0,270,0,0,1,0,1,0,0,150,42.6,-149.89,-35.3,0,0,0,0
348,br348,bus3026,bus5395,0.00227,0.01625,0.02963,443,0,0,0,0,1,0,0,140.39,29.07,-139.94,-28.95,0,0,0,0
349,br349,bus3027,bus3102,0.02467,0.05926,0.00804,221,0,0,0,0,1,0,0,9.5,6.09,-9.47,-6.84,0,0,0,0
350,br350,bus3147,bus3029,0.01187,0.06781,0.01019,250,0,0,0,0,1,0,0,-60.01,8.06,60.43,-6.73,0,0,0,0
351,br351,bus3029,bus5241,0.01232,0.05113,0.00868,149,0,0,0,0,1,0,0,-65.29,5.35,65.8,-4.16,0,0,0,0
352,br352,bus3030,bus3072,0.00885,0.05057,0.0076,190,0,0,0,0,1,0,0,-45.47,18.34,45.68,-17.9,0,0,0,0
353,br353,bus3114,bus3030,0.02646,0.10977,0.01863,149,0,0,0,0,1,0,0,86.29,-19.65,-84.25,26.22,0,0,0,0
354,br354,bus3054,bus3031,0.03288,0.08037,0.01052,98,0,0,0,0,1,0,0,-4.95,12.3,5.01,-13.21,0,0,0,0
355,br355,bus3031,bus3070,0.03731,0.09121,0.01194,150,0,0,0,0,1,0,0,-90.92,19.06,94.17,-12.34,0,0,0,0
356,br356,bus3031,bus3140,0.02073,0.09067,0.01381,149,0,0,0,0,1,0,0,71.18,-10.03,-70.1,13.36,0,0,0,0
357,br357,bus3032,bus3094,0.00583,0.04065,0.00664,250,0,0,0,0,1,0,0,-167.83,-4.63,169.47,15.41,0,0,0,0
358,br358,bus3099,bus3032,0.00703,0.03076,0.00468,149,0,0,0,0,1,0,0,-94.31,18.4,94.96,-16.02,0,0,0,0
359,br359,bus3034,bus3033,0.00593,0.17201,0,125,0,0,1,0,1,0,0,97.87,18.15,-97.32,-2.09,0,0,0,0
360,br360,bus3136,bus3033,0.00696,0.01672,0.00227,250,0,0,0,0,1,0,0,-65.78,-7.54,66.08,8.04,0,0,0,0
361,br361,bus3035,bus3066,0.08317,0.2033,0.02662,98,0,0,0,0,1,0,0,-13.79,2.19,13.96,-4.42,0,0,0,0
362,br362,bus3036,bus3066,0.03434,0.19612,0.02947,98,0,0,0,0,1,0,0,8.4,-6.86,-8.36,4.13,0,0,0,0
363,br363,bus3038,bus3037,0.00411,0.1621,0,82,0,0,1,0,1,0,0,59.46,-10.43,-59.31,16.29,0,0,0,0
364,br364,bus3039,bus3037,0.00051,0.03079,0,280,0,0,1,0,1,0,0,156.75,44.52,-156.62,-36.9,0,0,0,0
365,br365,bus3078,bus3037,0.00125,0.01223,0.02354,548,0,0,0,0,1,0,0,-55.32,-33.59,55.37,31.62,0,0,0,0
366,br366,bus3037,bus3088,0.00895,0.08746,0.16828,548,0,0,0,0,1,0,0,160.56,-11.01,-158.35,15.01,0,0,0,0
367,br367,bus3038,bus3080,0.00768,0.04384,0.00659,98,0,0,0,0,1,0,0,41.55,-8.58,-41.41,8.7,0,0,0,0
368,br368,bus3085,bus3038,0.00471,0.02825,0.00383,250,0,0,0,0,1,0,0,101.5,-16.44,-101.01,19.02,0,0,0,0
369,br369,bus3072,bus3040,0.02206,0.09153,0.01553,149,0,0,0,0,1,0,0,-73.42,34.19,74.87,-29.72,0,0,0,0
370,br370,bus3139,bus3040,0.01922,0.08563,0.01256,250,0,0,0,0,1,0,0,91.18,-19.22,-89.48,25.58,0,0,0,0
371,br371,bus3042,bus3041,0.00322,0.18545,0,240,0,0,1,0,1,0,0,99.62,-0.16,-99.3,18.48,0,0,0,0
372,br372,bus3043,bus3041,0.00205,0.14897,0,57,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
373,br373,bus3044,bus3041,0.00154,0.10487,0,112,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
374,br374,bus3045,bus3041,0.00096,0.05895,0,550,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
375,br375,bus3041,bus3046,0.0031,0.02,0.05832,820,0,0,0,0,1,0,0,484.42,-35.47,-477.34,75.13,0,0,0,0
376,br376,bus3041,bus3058,0.00347,0.02481,0.04523,750,0,0,0,0,1,0,0,-385.11,16.99,390.11,14,0,0,0,0
377,br377,bus3042,bus3064,0.02146,0.09562,0.01402,221,0,0,0,0,1,0,0,-9.34,-12.54,9.39,11.33,0,0,0,0
378,br378,bus3111,bus3042,0.01081,0.04816,0.00706,221,0,0,0,0,1,0,0,84.63,-6.55,-83.86,9.25,0,0,0,0
379,br379,bus3047,bus3046,0.00338,0.14142,0,290,0,0,1,0,1,0,0,180.02,23.59,-178.95,21.22,0,0,0,0
380,br380,bus3048,bus3046,0.00027,0.016,0,1500,0,0,1,0,1,0,0,-773.51,95.63,775.09,-1.85,0,0,0,0
381,br381,bus3048,bus3046,0.00027,0.016,0,1500,0,0,1,0,1,0,0,-773.51,95.63,775.09,-1.85,0,0,0,0
382,br382,bus3046,bus3078,0.00316,0.0309,0.05946,820,0,0,0,0,1,0,0,-507.27,69.48,515.36,3.55,0,0,0,0
383,br383,bus3082,bus3046,0.00313,0.03062,0.05891,750,0,0,0,0,1,0,0,391.25,-3.63,-386.62,42.85,0,0,0,0
384,br384,bus3047,bus3064,0.01369,0.045,0.00446,221,0,0,0,0,1,0,0,-71.95,33.23,72.78,-30.97,0,0,0,0
385,br385,bus3129,bus3047,0.02116,0.05173,0.00677,221,0,0,0,0,1,0,0,110.9,-40.7,-108.07,46.91,0,0,0,0
386,br386,bus3048,bus5045,0.0011,0.013,0.63,2295,0,0,0,0,1,0,0,1011.7,7.4,-1000.8,56.4,0,0,0,0
387,br387,bus3048,bus5045,0.0011,0.013,0.63,2295,0,0,0,0,1,0,0,1011.7,7.4,-1000.8,56.4,0,0,0,0
388,br388,bus3048,bus5120,0.0013,0.015,1.02,2295,0,0,0,0,1,0,0,614.56,-117.21,-609.77,66.18,0,0,0,0
389,br389,bus3048,bus5394,0.0013,0.015,1.02,2020,0,0,0,0,1,0,0,-177.4,-39.58,177.8,-61.61,0,0,0,0
390,br390,bus3051,bus3050,0.00147,0.09038,0,122,0,0,1,0,1,0,0,-37.66,-19.07,37.68,20.7,0,0,0,0
